Step        Temp           TotEng       E_pair      PotEng      KinEng
 1197000    2671.4143   -26.468171   -28.194708   -28.194708     1.726537 
 1198000    2843.0582    -25.95573   -27.793201   -27.793201    1.8374705 
 1199000    2581.5949   -25.575515   -27.244002   -27.244002    1.6684866 
 1200000    2658.6624   -27.306836   -29.025131   -29.025131    1.7182955 
 1201000    2752.2108    -24.09607   -25.874826   -25.874826    1.7787559 
 1202000    2662.9709    -26.97549    -28.69657    -28.69657      1.72108 
 1203000    2714.3364   -25.279604   -27.033881   -27.033881    1.7542776 
 1204000    2662.6659   -26.084158   -27.805041   -27.805041    1.7208829 
 1205000    2561.4537   -26.285492   -27.940961   -27.940961    1.6554694 
 1206000    2740.9566   -26.202141   -27.973623   -27.973623    1.7714822 
 1207000    2694.6832   -26.871283   -28.612859   -28.612859    1.7415757 
 1208000    2576.4609    -25.96372   -27.628888   -27.628888    1.6651685 
 1209000    2658.1041   -26.691699   -28.409634   -28.409634    1.7179346 
 1210000     2719.111   -26.216098   -27.973461   -27.973461    1.7573634 
 1211000      2616.55    -25.98357   -27.674648   -27.674648    1.6910782 
 1212000    2484.6862   -26.671251   -28.277106   -28.277106    1.6058545 
 1213000    2501.9555   -25.880383   -27.497398   -27.497398    1.6170157 
 1214000    2618.4007   -26.276604   -27.968879   -27.968879    1.6922743 
 1215000    2811.2053   -26.556943   -28.373827   -28.373827    1.8168841 
 1216000    2528.2942   -26.060232    -27.69427    -27.69427    1.6340384 
 1217000    2701.2955   -25.909211   -27.655061   -27.655061    1.7458492 
 1218000    2767.6564   -26.994172    -28.78291    -28.78291    1.7887384 
 1219000    2577.1217   -26.514264    -28.17986    -28.17986    1.6655957 
 1220000    2606.2885   -26.219955   -27.904402   -27.904402    1.6844461 
 1221000    2770.3334   -26.230064   -28.020532   -28.020532    1.7904685 
 1222000    2585.0428   -26.145247   -27.815962   -27.815962    1.6707151 
 1223000    2744.7105   -26.858775   -28.632683   -28.632683    1.7739084 
 1224000    2666.5052   -26.060769   -27.784133   -27.784133    1.7233643 
 1225000    2584.2281   -26.261589   -27.931778   -27.931778    1.6701885 
 1226000    2706.1272    -26.50103   -28.250002   -28.250002     1.748972 
 1227000    2675.3381   -25.862664   -27.591737   -27.591737     1.729073 
 1228000    2490.4429   -26.286716   -27.896291   -27.896291    1.6095751 
 1229000    2599.4312   -25.986514   -27.666528   -27.666528    1.6800143 
 1230000    2671.0995   -26.022397    -27.74873    -27.74873    1.7263336 
 1231000    2792.7556   -26.579379   -28.384339   -28.384339      1.80496 
 1232000    2434.3762   -26.450572   -28.023911   -28.023911    1.5733391 
 1233000    2604.9469   -26.868397   -28.551976   -28.551976    1.6835791 
 1234000     2544.253   -25.914157   -27.558509   -27.558509    1.6443525 
 1235000    2633.1603   -25.937619   -27.639433   -27.639433    1.7018134 
 1236000    2494.2561   -25.976348   -27.588387   -27.588387    1.6120395 
 1237000    2905.4161   -25.765636   -27.643408   -27.643408    1.8777725 
 1238000    2569.8607   -26.589064   -28.249967   -28.249967    1.6609028 
 1239000    2512.9255   -25.205232   -26.829338   -26.829338    1.6241056 
 1240000     2534.516   -26.537887   -28.175946   -28.175946    1.6380595 
 1241000    2405.8039   -26.420015   -27.974887   -27.974887    1.5548728 
 1242000    2457.5229   -26.339172    -27.92747    -27.92747    1.5882988 
 1243000    2658.9364   -26.399308    -28.11778    -28.11778    1.7184725 
 1244000    2530.3864   -25.886743   -27.522133   -27.522133    1.6353905 
 1245000    2574.1812   -27.225533   -28.889228   -28.889228    1.6636952 
 1246000    2598.9708   -25.626098   -27.305814   -27.305814    1.6797167 
 1247000    2444.2906   -26.725446   -28.305192   -28.305192    1.5797468 
 1248000    2745.9615   -26.580014   -28.354731   -28.354731    1.7747169 
 1249000    2424.2303   -26.051266   -27.618048   -27.618048    1.5667818 
 1250000    2547.3618   -26.522445   -28.168807   -28.168807    1.6463618 
 1251000    2685.7558   -26.286285   -28.022091   -28.022091    1.7358059 
 1252000    2534.9301   -26.584811   -28.223138   -28.223138    1.6383272 
 1253000    2472.4924   -26.542622   -28.140596   -28.140596    1.5979736 
 1254000    2568.0169   -26.059898   -27.719609   -27.719609    1.6597112 
 1255000    2493.9465   -26.986982   -28.598821   -28.598821    1.6118394 
 1256000    2425.6064   -26.886379   -28.454051   -28.454051    1.5676711 
 1257000    2601.0303   -26.160355   -27.841403   -27.841403    1.6810478 
 1258000    2446.9174     -26.7418   -28.323245   -28.323245    1.5814445 
 1259000     2614.888   -26.578045   -28.268049   -28.268049     1.690004 
 1260000    2588.1752   -26.763392   -28.436132   -28.436132    1.6727395 
 1261000    2488.9156   -26.850048   -28.458636   -28.458636     1.608588 
 1262000    2472.3589   -26.160863    -27.75875    -27.75875    1.5978873 
 1263000    2406.5761   -26.332616   -27.887988   -27.887988    1.5553719 
 1264000    2601.3524   -26.733303   -28.414559   -28.414559    1.6812559 
 1265000    2421.5746   -25.399438   -26.964504   -26.964504    1.5650654 
 1266000    2459.5075   -27.089299   -28.678881   -28.678881    1.5895815 
 1267000     2407.798   -26.020734   -27.576895   -27.576895    1.5561616 
 1268000    2485.9228   -26.765977   -28.372631   -28.372631    1.6066537 
 1269000    2431.2247   -26.563523   -28.134825   -28.134825    1.5713023 
 1270000    2457.9642   -26.076061   -27.664645   -27.664645     1.588584 
 1271000    2509.5967   -26.950786    -28.57274    -28.57274    1.6219542 
 1272000    2492.5725   -27.176731   -28.787682   -28.787682    1.6109514 
 1273000    2250.3853   -25.226247   -26.680673   -26.680673    1.4544257 
 1274000    2431.7586   -27.025178   -28.596825   -28.596825    1.5716473 
 1275000    2524.3831   -26.114016   -27.745527   -27.745527    1.6315106 
 1276000    2484.8142   -26.337684   -27.943621   -27.943621    1.6059372 
 1277000    2382.0153   -27.118391    -28.65789    -28.65789    1.5394982 
 1278000    2520.0939   -25.613357   -27.242096   -27.242096    1.6287385 
 1279000    2450.0674   -27.162246   -28.745727   -28.745727    1.5834804 
 1280000    2406.6102   -26.823778   -28.379172   -28.379172    1.5553939 
 1281000    2464.7231   -26.433124   -28.026077   -28.026077    1.5929523 
 1282000    2365.8331   -26.411512   -27.940552   -27.940552    1.5290397 
 1283000     2415.202   -26.492707   -28.053654   -28.053654    1.5609468 
 1284000    2638.1013   -26.475944   -28.180951   -28.180951    1.7050068 
 1285000     2386.353   -26.723863   -28.266165   -28.266165    1.5423017 
 1286000    2597.2083   -26.764736   -28.443314   -28.443314    1.6785776 
 1287000    2377.3457   -26.821937   -28.358417   -28.358417    1.5364802 
 1288000    2354.5541   -26.068391   -27.590141   -27.590141      1.52175 
 1289000     2445.877   -26.761116   -28.341888   -28.341888    1.5807721 
 1290000    2374.7303   -26.557125   -28.091915   -28.091915    1.5347899 
 1291000    2264.9205   -26.827483   -28.291303   -28.291303    1.4638198 
 1292000    2453.5827   -26.442742   -28.028495   -28.028495    1.5857523 
 1293000    2436.7333   -26.618031   -28.192893   -28.192893    1.5748625 
 1294000    2289.7982   -26.590097   -28.069995   -28.069995    1.4798982 
 1295000    2426.8501   -27.081168   -28.649643   -28.649643     1.568475 
 1296000    2480.2322   -26.325553   -27.928529   -27.928529    1.6029759 
 1297000    2425.9589   -26.528202   -28.096101   -28.096101     1.567899 
 1298000     2383.918   -27.144391   -28.685119   -28.685119    1.5407279 
 1299000    2463.2369   -25.486189   -27.078181   -27.078181    1.5919918 
 1300000    2401.7392   -26.819452   -28.371698   -28.371698    1.5522458 
 1301000    2392.3268   -26.769521   -28.315683   -28.315683    1.5461625 
 1302000    2317.3732   -26.531499   -28.029219   -28.029219      1.49772 
 1303000    2418.6464   -26.690615   -28.253788   -28.253788    1.5631729 
 1304000    2509.9906     -26.5845   -28.206708   -28.206708    1.6222087 
 1305000    2283.4369   -27.116087   -28.591873   -28.591873    1.4757869 
 1306000    2359.0595   -26.598524   -28.123186   -28.123186    1.5246619 
 1307000    2558.8743   -26.663165   -28.316967   -28.316967    1.6538023 
 1308000    2428.1234   -26.658255   -28.227553   -28.227553    1.5692979 
 1309000    2225.2715   -26.352215    -27.79041    -27.79041    1.4381946 
 1310000    2264.3594   -26.159762   -27.623219   -27.623219    1.4634571 
 1311000    2470.7852   -27.034798   -28.631668   -28.631668    1.5968703 
 1312000    2264.5757   -25.570622   -27.034219   -27.034219    1.4635969 
 1313000    2352.4415   -27.252466    -28.77285    -28.77285    1.5203846 
 1314000    2303.9922   -26.413441   -27.902513   -27.902513    1.4890718 
 1315000    2420.4367   -26.878441   -28.442771   -28.442771      1.56433 
 1316000    2380.7608   -26.693988   -28.232676   -28.232676    1.5386875 
 1317000    2254.0465    -26.40262   -27.859412   -27.859412    1.4567919 
 1318000    2268.7854   -26.933814   -28.400131   -28.400131    1.4663176 
 1319000    2340.8413   -26.771839   -28.284727   -28.284727    1.5128874 
 1320000    2343.1161   -26.210776   -27.725134   -27.725134    1.5143576 
 1321000    2304.5623   -26.851683   -28.341124   -28.341124    1.4894403 
 1322000    2494.2207   -26.374254   -27.986271   -27.986271    1.6120167 
 1323000    2282.6356   -26.697349   -28.172618   -28.172618     1.475269 
 1324000    2329.4491   -27.522063   -29.027587   -29.027587    1.5055246 
 1325000    2226.3141   -25.929757   -27.368625   -27.368625    1.4388684 
 1326000    2297.7847    -27.36704     -28.8521     -28.8521    1.4850599 
 1327000    2344.2561   -26.206915   -27.722009   -27.722009    1.5150944 
 1328000    2321.1518   -27.008445   -28.508607   -28.508607    1.5001621 
 1329000    2398.7997   -27.222659   -28.773005   -28.773005     1.550346 
 1330000    2327.6208   -26.536467    -28.04081    -28.04081     1.504343 
 1331000    2278.9514   -27.412348   -28.885236   -28.885236     1.472888 
 1332000    2471.9405   -26.756433    -28.35405    -28.35405     1.597617 
 1333000    2350.8232   -26.804818   -28.324157   -28.324157    1.5193388 
 1334000    2283.1894   -26.799882   -28.275509   -28.275509     1.475627 
 1335000    2083.1579   -25.921088   -27.267435   -27.267435    1.3463465 
 1336000    2431.0459   -26.511196   -28.082383   -28.082383    1.5711867 
 1337000    2347.1482   -27.003376   -28.520339   -28.520339    1.5169636 
 1338000    2358.6414   -25.797099   -27.321491   -27.321491    1.5243916 
 1339000    2343.7283   -26.364521   -27.879274   -27.879274    1.5147533 
 1340000    2285.3965   -26.486968   -27.964022   -27.964022    1.4770534 
 1341000    2089.5367   -26.115888   -27.466357   -27.466357    1.3504691 
 1342000    2368.7118   -27.050475   -28.581375   -28.581375    1.5309002 
 1343000    2076.9667   -26.621281   -27.963626   -27.963626    1.3423451 
 1344000    2162.7063   -26.451832    -27.84959    -27.84959    1.3977587 
 1345000    2181.8684   -26.731683   -28.141826   -28.141826    1.4101431 
 1346000    2259.4438   -26.930531   -28.390811   -28.390811    1.4602802 
 1347000    2330.4937    -26.92284    -28.42904    -28.42904    1.5061997 
 1348000    2311.3109   -26.974003   -28.467805   -28.467805    1.4938019 
 1349000    2239.7291   -26.992898   -28.440437   -28.440437    1.4475385 
 1350000    2231.1712   -27.124605   -28.566612   -28.566612    1.4420076 
 1351000    2238.2182   -26.578756   -28.025318   -28.025318    1.4465621 
 1352000    2342.3423    -26.70855   -28.222407   -28.222407    1.5138575 
 1353000    2179.0375   -27.054183   -28.462496   -28.462496    1.4083135 
 1354000    2337.1666   -27.030145   -28.540658   -28.540658    1.5105125 
 1355000    2185.3585   -26.469412   -27.881811   -27.881811    1.4123988 
 1356000    2201.1091   -27.281932   -28.704511   -28.704511    1.4225784 
 1357000    2323.6337   -26.798473   -28.300239   -28.300239    1.5017661 
 1358000    2143.3547   -26.610896   -27.996147   -27.996147    1.3852517 
 1359000    2269.9282   -27.068527   -28.535583   -28.535583    1.4670563 
 1360000    2268.3162   -27.111051   -28.577066   -28.577066    1.4660144 
 1361000    2211.4004   -26.551485   -27.980714   -27.980714    1.4292296 
 1362000    2179.9329    -26.95291   -28.361802   -28.361802    1.4088922 
 1363000    2174.0031   -27.158918   -28.563978   -28.563978    1.4050598 
 1364000    2220.1205   -26.576869   -28.011734   -28.011734    1.4348655 
 1365000     2190.923    -26.80931   -28.225305   -28.225305    1.4159951 
 1366000    2275.5056   -27.180317   -28.650978   -28.650978    1.4706609 
 1367000    2346.0835   -26.414323   -27.930598   -27.930598    1.5162755 
 1368000    2215.1154   -27.351089    -28.78272    -28.78272    1.4316307 
 1369000    2190.3052   -26.720811   -28.136407   -28.136407    1.4155958 
 1370000    2138.8383   -27.440809   -28.823142   -28.823142    1.3823328 
 1371000    1966.5054   -26.504248   -27.775202   -27.775202    1.2709539 
 1372000    2087.9811    -27.09536   -28.444824   -28.444824    1.3494637 
 1373000    2212.4209   -26.388474   -27.818363   -27.818363    1.4298892 
 1374000    2231.4097   -26.898696   -28.340858   -28.340858    1.4421617 
 1375000    2358.9307   -27.200989   -28.725568   -28.725568    1.5245786 
 1376000    2200.4471    -26.12358   -27.545731   -27.545731    1.4221506 
 1377000    2070.2622   -27.151526   -28.489538   -28.489538     1.338012 
 1378000    2162.7745   -26.794088   -28.191891   -28.191891    1.3978027 
 1379000    2069.8008   -26.934478   -28.272192   -28.272192    1.3377137 
 1380000    2133.4034   -27.234962   -28.613782   -28.613782    1.3788202 
 1381000    2100.1274   -26.723842   -28.081156   -28.081156    1.3573138 
 1382000    2171.1377   -27.151622    -28.55483    -28.55483    1.4032079 
 1383000    2142.4745   -26.564286   -27.948969   -27.948969    1.3846828 
 1384000    2159.4566   -27.404666   -28.800325   -28.800325    1.3956584 
 1385000    2000.9632   -26.659756    -27.95298    -27.95298    1.2932239 
 1386000     2241.712   -26.720222   -28.169042   -28.169042    1.4488201 
 1387000    2223.9234   -27.314147    -28.75147    -28.75147    1.4373233 
 1388000    2127.8011   -26.936118   -28.311318   -28.311318    1.3751994 
 1389000    2119.6261   -26.727319   -28.097235   -28.097235    1.3699159 
 1390000    2095.0263   -26.855841   -28.209858   -28.209858     1.354017 
 1391000    2002.8468   -27.107683   -28.402125   -28.402125    1.2944413 
 1392000    2193.5157   -27.180468   -28.598138   -28.598138    1.4176708 
 1393000    2097.8777   -25.905937   -27.261797   -27.261797    1.3558599 
 1394000    2102.5596   -27.026031   -28.384917   -28.384917    1.3588858 
 1395000    2054.2781   -27.345094   -28.672775   -28.672775    1.3276814 
 1396000    2030.1128   -26.830236   -28.142299   -28.142299    1.3120634 
 1397000    2193.6009   -27.168998   -28.586724   -28.586724    1.4177259 
 1398000    2086.9245    -27.28446   -28.633241   -28.633241    1.3487808 
 1399000    2054.7027   -26.958862   -28.286818   -28.286818    1.3279559 
 1400000    2157.7797   -26.605878   -28.000453   -28.000453    1.3945746 
 1401000    2089.1461   -27.277944   -28.628161   -28.628161    1.3502167 
 1402000     2014.912   -27.110046   -28.412286   -28.412286    1.3022391 
 1403000    2032.6915   -26.557504   -27.871234   -27.871234      1.31373 
 1404000    2052.5421   -27.200594   -28.527153   -28.527153    1.3265594 
 1405000    2037.4952   -26.978834   -28.295669   -28.295669    1.3168346 
 1406000    2061.7218   -26.978488   -28.310981   -28.310981    1.3324923 
 1407000    2041.6853   -27.032867    -28.35241    -28.35241    1.3195427 
 1408000    2206.2157   -26.990762    -28.41664    -28.41664    1.4258788 
 1409000    1997.0753   -26.932279    -28.22299    -28.22299    1.2907112 
 1410000    2092.4879   -27.466025   -28.818401   -28.818401    1.3523765 
 1411000    2078.2688   -26.733373    -28.07656    -28.07656    1.3431866 
 1412000    2061.1477   -27.566508   -28.898629   -28.898629    1.3321212 
 1413000    2082.5381   -26.339661   -27.685607   -27.685607    1.3459459 
 1414000    2056.4717   -27.173645   -28.502744   -28.502744    1.3290992 
 1415000    2110.5494   -26.963693   -28.327743   -28.327743    1.3640496 
 1416000    2007.0246   -26.200942   -27.498084   -27.498084    1.2971415 
 1417000    2025.8492   -27.239663   -28.548971   -28.548971    1.3093078 
 1418000    1969.8286   -26.236689    -27.50979    -27.50979    1.2731017 
 1419000     2075.037    -27.65984   -29.000938   -29.000938    1.3410979 
 1420000    2149.9189   -26.266361   -27.655855   -27.655855    1.3894942 
 1421000    1941.0128   -27.389181   -28.643659   -28.643659     1.254478 
 1422000    2057.8249   -27.046592   -28.376565   -28.376565    1.3299737 
 1423000    1965.4361   -26.968684   -28.238947   -28.238947    1.2702628 
 1424000     2036.498   -27.309318   -28.625509   -28.625509    1.3161901 
 1425000    1927.7983   -26.863687   -28.109625   -28.109625    1.2459375 
 1426000    2032.2519   -27.634571   -28.948017   -28.948017    1.3134459 
 1427000    1980.3115   -26.519725   -27.799601   -27.799601    1.2798768 
 1428000     1979.267   -27.843534   -29.122736   -29.122736    1.2792017 
 1429000    2077.9641   -26.690256   -28.033246   -28.033246    1.3429897 
 1430000    1933.5622   -26.891798   -28.141461   -28.141461    1.2496626 
 1431000    2034.4168   -27.133007   -28.447852   -28.447852    1.3148451 
 1432000    1984.6306   -26.946417   -28.229085   -28.229085    1.2826682 
 1433000    2061.9753   -27.419907   -28.752563   -28.752563    1.3326561 
 1434000      1928.74    -26.58958   -27.836126   -27.836126    1.2465461 
 1435000    2018.8087   -27.860618   -29.165375   -29.165375    1.3047575 
 1436000    1998.4981   -26.263228   -27.554859   -27.554859    1.2916308 
 1437000    1977.4289   -27.792196    -29.07021    -29.07021    1.2780137 
 1438000    2030.9549   -26.437942   -27.750549   -27.750549    1.3126077 
 1439000    1996.2872   -27.216235   -28.506437   -28.506437    1.2902019 
 1440000    2009.5823   -27.038722   -28.337516   -28.337516    1.2987945 
 1441000    1999.2322    -26.89416   -28.186265   -28.186265    1.2921052 
 1442000    2052.0624   -27.741774   -29.068023   -29.068023    1.3262494 
 1443000    1877.8086   -26.450129   -27.663758   -27.663758     1.213629 
 1444000    2010.0595   -27.411134   -28.710237   -28.710237    1.2991029 
 1445000    1924.4276   -27.286658   -28.530416   -28.530416    1.2437589 
 1446000    1876.4643   -26.494992   -27.707753   -27.707753    1.2127602 
 1447000    2008.9788   -27.799578   -29.097983   -29.097983    1.2984044 
 1448000    1980.6082   -26.949551   -28.229619   -28.229619    1.2800685 
 1449000    1894.4442   -27.533299    -28.75768    -28.75768    1.2243806 
 1450000    1956.2678   -27.080855   -28.345192   -28.345192    1.2643373 
 1451000    2044.9735   -26.727062    -28.04873    -28.04873    1.3216679 
 1452000    1951.3954   -27.377977   -28.639165   -28.639165    1.2611883 
 1453000    2094.3617   -26.813448   -28.167036   -28.167036    1.3535875 
 1454000    1932.8092   -27.811707   -29.060883   -29.060883     1.249176 
 1455000    1935.1893   -27.041559   -28.292273   -28.292273    1.2507143 
 1456000    1841.7641   -27.442512   -28.632845   -28.632845    1.1903335 
 1457000    2011.1679   -27.211028   -28.510848   -28.510848    1.2998193 
 1458000    1915.7864   -27.357854   -28.596028   -28.596028    1.2381741 
 1459000    1951.6388   -27.408329   -28.669675   -28.669675    1.2613456 
 1460000    1895.0656   -27.233537   -28.458319   -28.458319    1.2247823 
 1461000    1920.3968   -27.267873   -28.509027   -28.509027    1.2411539 
 1462000    1862.6003   -26.996073   -28.199873   -28.199873    1.2037999 
 1463000    1906.8718   -27.087482   -28.319894   -28.319894    1.2324126 
 1464000    1897.5078    -27.45319    -28.67955    -28.67955    1.2263607 
 1465000    1926.0813   -26.668249   -27.913077   -27.913077    1.2448278 
 1466000    1900.2267   -27.895933    -29.12405    -29.12405    1.2281179 
 1467000      1944.62    -26.56952   -27.826329   -27.826329    1.2568093 
 1468000    1818.2512    -27.55247   -28.727607   -28.727607    1.1751371 
 1469000    1931.8853   -26.880645   -28.129224   -28.129224    1.2485789 
 1470000    1822.2001   -26.890875   -28.068564   -28.068564    1.1776892 
 1471000     1919.676   -27.314717   -28.555405   -28.555405     1.240688 
 1472000    1825.0985   -26.740661   -27.920223   -27.920223    1.1795625 
 1473000    1885.6639    -27.19432   -28.413026   -28.413026     1.218706 
 1474000    1806.2417   -27.144277   -28.311653   -28.311653    1.1673753 
 1475000    1972.9317   -27.497903    -28.77301    -28.77301    1.2751072 
 1476000    1812.3609   -27.006323   -28.177654   -28.177654    1.1713302 
 1477000    1871.5059    -27.67622   -28.885776   -28.885776    1.2095556 
 1478000    1881.1544   -27.160542   -28.376334   -28.376334    1.2157914 
 1479000    1858.6277   -27.373757   -28.574989   -28.574989    1.2012325 
 1480000     1796.372   -27.305958   -28.466955   -28.466955    1.1609965 
 1481000    1858.9006   -26.946485   -28.147894   -28.147894    1.2014088 
 1482000     1873.708   -27.353811    -28.56479    -28.56479    1.2109789 
 1483000    1844.6323   -27.624561   -28.816748   -28.816748    1.1921872 
 1484000    1876.5012    -26.96081   -28.173595   -28.173595    1.2127841 
 1485000    1862.9705   -27.709256   -28.913295   -28.913295    1.2040392 
 1486000    1852.1433   -27.351452   -28.548494   -28.548494    1.1970416 
 1487000    1780.7894   -27.090576   -28.241502   -28.241502    1.1509255 
 1488000    1843.4563    -27.34654   -28.537967   -28.537967    1.1914272 
 1489000    1831.0514   -27.440867   -28.624277   -28.624277    1.1834098 
 1490000    1811.5954   -27.218278   -28.389113   -28.389113    1.1708354 
 1491000    1813.5608   -27.549713   -28.721819   -28.721819    1.1721056 
 1492000    1843.4108   -27.004929   -28.196327   -28.196327    1.1913978 
 1493000    1845.0777   -27.385214   -28.577689   -28.577689     1.192475 
 1494000      1863.79   -27.381539   -28.586108   -28.586108    1.2045688 
 1495000    1776.9025   -27.203079   -28.351492   -28.351492    1.1484134 
 1496000    1788.1377   -27.685529   -28.841204   -28.841204    1.1556747 
 1497000    1832.8969   -26.889814   -28.074417   -28.074417    1.1846026 
 1498000    1831.6542   -27.455431    -28.63923    -28.63923    1.1837994 
 1499000    1856.8098   -27.372322   -28.572379   -28.572379    1.2000575 
 1500000    1817.3386   -27.403215   -28.577762   -28.577762    1.1745473 
 1501000    1758.5534    -27.71112   -28.847675   -28.847675    1.1365543 
 1502000    1775.2454   -27.197828    -28.34517    -28.34517    1.1473424 
 1503000    1741.3255   -27.276644   -28.402064   -28.402064    1.1254199 
 1504000    1822.1785    -27.49793   -28.675606   -28.675606    1.1776753 
 1505000    1826.9921    -27.20488   -28.385666   -28.385666    1.1807863 
 1506000    1793.1393   -27.908347   -29.067255   -29.067255    1.1589072 
 1507000     1798.708   -26.975275   -28.137781   -28.137781    1.1625063 
 1508000    1824.8982   -27.342847    -28.52228    -28.52228     1.179433 
 1509000     1843.142   -27.641137   -28.832361   -28.832361     1.191224 
 1510000    1705.5095   -27.291241   -28.393513   -28.393513     1.102272 
 1511000    1782.4666   -27.357868   -28.509877   -28.509877    1.1520094 
 1512000    1729.8672   -27.322076    -28.44009    -28.44009    1.1180144 
 1513000    1783.8515   -26.961766   -28.114671   -28.114671    1.1529045 
 1514000     1747.303   -27.787039   -28.916323   -28.916323    1.1292832 
 1515000    1904.4814   -27.030325   -28.261193   -28.261193    1.2308677 
 1516000    1709.8183   -27.401528   -28.506585   -28.506585    1.1050568 
 1517000    1674.8739   -27.543313   -28.625785   -28.625785    1.0824722 
 1518000    1842.5202    -27.02992   -28.220743   -28.220743    1.1908221 
 1519000    1740.9223   -27.536191   -28.661351   -28.661351    1.1251594 
 1520000    1762.6799   -27.297335   -28.436556   -28.436556    1.1392213 
 1521000     1753.187   -27.120455   -28.253541   -28.253541     1.133086 
 1522000    1778.5169   -27.466396   -28.615853   -28.615853    1.1494568 
 1523000    1769.9399   -27.398693   -28.542606   -28.542606    1.1439134 
 1524000    1725.0396   -27.914548   -29.029442   -29.029442    1.1148944 
 1525000    1746.4112   -27.314906   -28.443613   -28.443613    1.1287068 
 1526000    1736.2163    -27.56286   -28.684978   -28.684978    1.1221179 
 1527000     1850.589   -27.276229   -28.472266   -28.472266     1.196037 
 1528000    1718.6151   -27.535636   -28.646379   -28.646379    1.1107422 
 1529000    1674.2386   -26.993437   -28.075499   -28.075499    1.0820616 
 1530000    1691.8654   -27.634426    -28.72788    -28.72788    1.0934538 
 1531000    1642.6376   -27.183775   -28.245413   -28.245413    1.0616379 
 1532000    1719.7629   -27.456732   -28.568216   -28.568216     1.111484 
 1533000    1652.9428   -27.496105   -28.564403   -28.564403    1.0682981 
 1534000    1725.2249    -27.25243   -28.367445   -28.367445    1.1150141 
 1535000    1696.5919   -27.714727   -28.811235   -28.811235    1.0965086 
 1536000    1663.7078   -27.434814    -28.51007    -28.51007    1.0752555 
 1537000    1692.0092   -27.665848   -28.759395   -28.759395    1.0935467 
 1538000    1689.6221   -27.307377   -28.399381   -28.399381     1.092004 
 1539000    1699.2503   -27.456704   -28.554931   -28.554931    1.0982267 
 1540000    1654.5902   -27.539485   -28.608848   -28.608848    1.0693628 
 1541000    1709.5468   -27.318633   -28.423514   -28.423514    1.1048813 
 1542000    1626.6138   -27.725394   -28.776676   -28.776676    1.0512817 
 1543000    1735.1203   -27.305332   -28.426742   -28.426742    1.1214095 
 1544000    1648.4199   -27.484895    -28.55027    -28.55027     1.065375 
 1545000    1683.7904   -27.641842   -28.730077   -28.730077     1.088235 
 1546000    1645.6074   -27.526334   -28.589891   -28.589891    1.0635572 
 1547000    1671.8563   -27.478348    -28.55887    -28.55887    1.0805219 
 1548000    1699.4648   -27.036463   -28.134829   -28.134829    1.0983653 
 1549000    1631.8507   -27.494873   -28.549539   -28.549539    1.0546663 
 1550000    1694.0243    -27.60726   -28.702109   -28.702109    1.0948491 
 1551000    1618.1621   -27.419452   -28.465271   -28.465271    1.0458193 
 1552000    1624.1219   -27.847916   -28.897587   -28.897587    1.0496711 
 1553000     1623.599   -27.067496   -28.116829   -28.116829    1.0493332 
 1554000    1704.3006     -27.6509   -28.752391   -28.752391    1.1014907 
 1555000    1757.7707   -27.322101    -28.45815    -28.45815    1.1360485 
 1556000    1684.1049   -27.699213   -28.787651   -28.787651    1.0884382 
 1557000    1646.3572   -27.275355   -28.339397   -28.339397    1.0640419 
 1558000    1722.8913   -27.119054    -28.23256    -28.23256    1.1135059 
 1559000    1671.6834   -27.767749   -28.848159   -28.848159    1.0804102 
 1560000    1587.9833   -27.240852   -28.267167   -28.267167    1.0263148 
 1561000    1628.9629    -27.71984    -28.77264    -28.77264    1.0527999 
 1562000    1658.3938   -27.500893   -28.572714   -28.572714    1.0718211 
 1563000    1589.3953   -27.516909   -28.544137   -28.544137    1.0272274 
 1564000    1640.9805   -27.728537   -28.789104   -28.789104    1.0605669 
 1565000    1589.4932   -27.221426   -28.248716   -28.248716    1.0272906 
 1566000    1564.0567   -27.922694   -28.933545   -28.933545     1.010851 
 1567000    1606.4134   -27.255247   -28.293474   -28.293474    1.0382261 
 1568000    1525.8307   -27.830661   -28.816807   -28.816807   0.98614546 
 1569000    1624.9719   -27.695492   -28.745713   -28.745713    1.0502205 
 1570000    1594.5404   -27.588076   -28.618629   -28.618629    1.0305526 
 1571000    1562.4045   -27.600634   -28.610417   -28.610417    1.0097831 
 1572000    1620.1222   -27.324838   -28.371924   -28.371924    1.0470862 
 1573000    1562.5623   -27.518827   -28.528712   -28.528712    1.0098852 
 1574000    1659.2931   -27.750961   -28.823363   -28.823363    1.0724024 
 1575000    1555.4217   -27.613131   -28.618401   -28.618401    1.0052702 
 1576000    1612.2714   -27.624031   -28.666044   -28.666044    1.0420122 
 1577000    1562.3731   -27.727924   -28.737687   -28.737687    1.0097629 
 1578000     1575.001   -27.363224   -28.381149   -28.381149    1.0179243 
 1579000    1638.4322   -27.732193   -28.791113   -28.791113    1.0589199 
 1580000     1548.442   -27.372957   -28.373717   -28.373717    1.0007592 
 1581000    1502.3455   -27.902697   -28.873664   -28.873664     0.970967 
 1582000    1552.7171   -27.483793   -28.487315   -28.487315    1.0035222 
 1583000    1494.4789   -27.632397    -28.59828    -28.59828   0.96588278 
 1584000    1532.2898   -27.587409   -28.577729   -28.577729   0.99031999 
 1585000    1560.7057   -27.624355    -28.63304    -28.63304    1.0086852 
 1586000     1529.663   -27.563755   -28.552377   -28.552377   0.98862233 
